id,newspaper_id,content,label,RandomForest_tfidf_label,RandomForest_word2vec_label,LogisticRegression_tfidf_label,LogisticRegression_word2vec_label,Gaussian_tfidf_label,Gaussian_word2vec_label,isTrain,average_label
3200,100,"Vụ đặt mìn này chắc_chắn đã được chúng đã lên kế_hoạch từ trước",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3201,100,"Về vụ đặt_mình kinh_hoàng vào nhà mình , anh_Tuấn Anh cho_biết   Thời_điểm trên tôi đang cho con_nhỏ bú bình_sữa trên tầng 2 thì thấy trên màn hình camera chống trộm có 2 người với hành_vi lạ , nên tôi có cầm theo cây gây đi xuống kiểm_tra ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3202,100,"Khi mở cửa thấy 2 người kia đã đi mất , sau một hồi kiểm tra thì phát_hiện dưới gầm xe ô_tô Camry đỗ sát cửa của tôi có một gói gì_đó bọc túi bóng bên_ngoài , bên_trong bọc có 1 chiếc điện_thoại di_động màn_hình phát sáng",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3203,100,"Nghi ngờ kẻ xấu mang mìn vứt vào nhà mình nên tôi đã khều vứt ra sân rồi gọi điện_báo cho công_an phường đến ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3204,100,"Sau khoảng 15 phút , công_an phường và lực_lượng công_binh đến xử_lý ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3205,100,"Sau vô_hiệu_hóa mọi tác_động phát_nổ trong bọc nghi là mìn , mở_ra thấy bên_trong có một chiếc điện_thoại Nokia và dây_điện nối với một số thiết_bị lạ cùng 6 lạng thuốc_nổ và 1 kg đinh sắt ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3206,100,"Chiếc bọc nghi là quả mìn nhân_tạo ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3207,100,"Quả mìn sau_đó được lực_lượng công_an đưa_về trụ_sở để làm rõ  ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3208,100,"Quả mìn tự_chế đã bị kích nổ 6 lần bằng điện thoại",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3209,100,"Theo thông_tin mới nhất từ Công_an TP.Móng Cái ( Quảng_Ninh ) và Ban CHQS TP.Móng Cái cho_biết , quả mìn tự_tạo do 2 đối_tượng lạ đặt dưới gầm phía đuôi xe ô_tô hiệu Toyota Camry trong ngôi_nhà anh Phạm_Tuấn_Anh ( số 4 , phố Xuân Diệu , phường Trần_Phú , TP.Móng Cái ) vào_lúc 1h20 ngày 9/8 đã được kích nổ 6 lần",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3214,100,"Khám nghiệm hiện_trường , Công_an TP.Móng Cái xác_định hộp bìa cát tông hình chữ_nhật có kích_thước ( 30x20x10cm ) , bên_trong có một khối thuốc nổ dài 25cm , đường_kính 5cm , khối_lượng 600 gram ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3216,100,"Khối thuốc_nổ này gắn 3 kíp điện ( loại kíp số 8 ) ; ở đầu các kíp điện có một sợi_dây điện màu_xanh được đấu song_song với 1 bo mạch_điện_tử ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3217,100,"Bo mạch_điện_tử này được đấu nối với 2 chiếc tụ điện , mỗi tụ có kích_thước ( 5,5x2,5x1,5cm ) ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3218,100,"Tụ_điện được đấu nối vào cổng cắm tai nghe của một chiếc điện_thoại di_động nhãn_hiệu Nokia ( bên_trong máy đã gắn sim điện_thoại ) ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3219,100,"Ngoài_ra , trong hộp còn có 61 chiếc đinh và ốc vít",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3220,100,"Theo Diệu Nam Người Đưa_Tin   ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3221,101,"Liên_quan đến vụ người phụ_nữ bị_giết , bỏ_xác vào bao_tải ",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3222,101,"Cơ_quan chức_năng đã xác_minh được nghi phạm sát_hại người phụ_nữ ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3223,101,"Thông_tin trên Tri_Thức Trực_Tuyến , Pháp_luật TPHCM và Công_an nhân_dân , sáng 1311 , đại_tá Nguyễn_Quang_Trung , Trưởng Công_an huyện M ’ Drắk ( Đắk Lắk ) cho_biết đơn_vị đang phối_hợp với Phòng Cảnh_sát hình_sự ( Công_an tỉnh ) khám_nghiệm hiện_trường , khám_nghiệm tử_thi để điều_tra nguyên vụ_án mạng vừa xảy_ra trên địa bàn",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3224,101,"Thi thể nạn_nhân bị quán trong bao_tải , giấu dưới cống ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3226,101,"Theo đó , sau khi nhận_được thông_tin , cơ_quan chức_năng tiến_hành xác_minh và mời hàng chục thanh_niên có dấu_hiệu khả_nghi lên làm_việc ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3227,101,"Trong đó có Nguyễn_Văn_Thu ( 43 tuổi , ngụ cùng xã với nạn_nhân ) ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3228,101,"Đến sáng 1311 , Nguyễn_Văn_Thu_thừa_nhận đã sát_hại nạn_nhân và chỉ nơi giấu xác",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3229,101,"     Sau khi Thu thừa_nhận hành_vi , cảnh_sát đã bắt_khẩn_cấp nghi phạm",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3230,101,"Bước đầu nghi can khai_nhận trưa 1211 , chị P  sang nhà của Trúc_chơi ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3232,101,"Vì có tình_cảm với nạn_nhân nên Trúc có_ý định quan_hệ thì bị chị này từ_chối nên ra_tay sát hại",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3233,101,"Cơ quan_chức_năng đang tiếp_tục điều_tra vụ_án mạng",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3234,101,"Như tin đã đưa , tối 1211 , người_nhà không thấy chị Nguyễn Thị P  ( 40 tuổi , trú xã Ea Pil , huyện M  drắk ) về_nhà nên đã tổ_chức đi tìm và báo_công an",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3236,101,"Qua tìm_kiếm , công_an phát_hiện thi_thể nạn_nhân trong bao_tải , giấu dưới cống thoát nước",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3237,101,"Lê Vy ( tổng_hợp ) Nguồn  Tinnhanhonline.vn   ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3239,102,"Đã có rất nhiều nhà_báo tìm đến hỏi chuyện của tôi nhưng tôi ít_khi muốn nhắc_lại ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3240,102,"Đó như một_cơn mộng_mị dài ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3241,102,"Hôm_nay , có_lẽ vì sắp được về nhà nên tôi cũng không buồn chuyện cũ nữa ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3242,102,"Cái_gì đã_qua thì cho nó qua để còn làm_lại cuộc_đời  ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3243,102,"Bi kịch cuộc_tình Từng có vợ đẹp , con khôn và một mái ấm gia_đình hạnh phúc nhưng Trần_Tiến_Dũng ( SN 1974 , ngụ_tại đường Quang_Trung , Thị_xã Sơn_Tây , TP.Hà Nội ) đã đánh_đổi tất_cả để chạy_theo mối tính ngang_trái với một cô gái khác ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3245,102,"Khi bị chính cha nhân_tình ngăn_cản , Dũng đã bị tình_yêu làm mụ mị đầu óc để rồi vào một đêm_mưa gió nơi một cánh_rừng của tỉnh Tuyên_Quang , Dũng đã bước một bước định_mệnh của cuộc_đời mình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3248,102," Trần_Tiến_Dũng có một vẻ_ngoài lãng_tử và đẹp_trai , nhất_là ở đôi mắt đen láy , sâu thăm_thẳm khiến phái_nữ phải hút hồn mỗi khi đối_diện ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3249,102,"Gã sinh ra trong một gia_đình có tới 8 anh_chị_em ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3250,102,"Cuộc_sống khốn_khó , bố Dũng nay đây mai_đó làm_nghề_buôn lái_trâu_bò để kiếm thêm chi_phí trang_trải nuôi 8 miệng ăn ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3251,102,"Học_hành chẳng đến nơi đến chốn , Dũng nghỉ_học từ_khi học lớp 8 rồi cùng bố ngược xuôi nhiều tỉnh_thành để học_nghề buôn_bán ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3252,102,"Vốn lanh_lợi , lại chịu_khó học hỏi nên chỉ sau một thời_gian ngắn , bố Dũng để_lại cơ_ngơi công_việc kinh doanh cho cậu con_trai mà ông rất mực cưng chiều , kỳ_vọng ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3253,102,"Dũng lấy_vợ khi mới bước sang cái tuổi 20 và vợ Dũng , ai cũng bảo tốt_phúc vì lấy_được một người đẹp trai lại giỏi kiếm_tiền như_thế ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3254,102,"Một năm sau , Dũng và gia_đình đón đứa_con đầu lòng trong nỗi vui_mừng khôn_xiết ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3255,102,"Ai_nấy đều nghĩ rằng , Dũng sẽ hạnh_phúc với những gì mình đang có",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3256,102,"Tháng 1/1998 , Dũng có việc lên phường Tân_Quang ( Thị xã Tuyên Quang , tỉnh Tuyên_Quang ) thăm nhà bác , tiện_thể thăm_dò thị_trường buôn bán trâu_bò ở_đây ra_sao ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3257,102,"Trên chuyến xe ngược lên xứ Tuyên một ngày_mùa đông buốt giá , cô_gái Nguyễn_Thị_Hằng ( SN 1974 , ngụ xã ỷ_La , Thị_xã Tuyên_Quang ) như không rời_mắt khỏi anh_chàng với dáng_vẻ thư_sinh ngồi đối_diện ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3258,102,"Thấy cô gái phía bên_kia hàng ghế chăm_chăm nhìn mình , Dũng cũng để_ý rồi cất lời làm quen",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3259,102,"Những câu_chuyện phiếm ban_đầu nhanh_chóng chuyển thành những câu_chuyện tìm hiểu về nhân_thân và hoàn_cảnh gia đình",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3260,102,"Thấy Hằng nói_chuyện gần nhà mình thường_xuyên có các khách miền xuôi lên mua trâu_bò , Dũng ngỏ_ý muốn được về_nhà Hằng_chơi và xem thị trường luôn ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3261,102,"Cảm_mến Dũng vì tài ăn_nói , biết Dũng giỏi buôn_bán , lại chưa vợ ( theo lời Dũng giới_thiệu  PV ) nên Hằng như mở_cờ trong_bụng vì gặp ý_trung_nhân ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3262,102,"Về_nhà , Hằng giới_thiệu Dũng với bố mình là ông Nguyễn_Thanh_Bảo ( 58 tuổi ) ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3263,102,"Thấy con gái vốn khó_tính trong việc chọn bạn_trai nay bỗng_nhiên dẫn một thanh_niên về nhà khiến ông Bảo rất mừng , đoán con_gái bấy_lâu giữ_kín chuyện_tình_cảm_hóa ra để làm_bố mẹ bất ngờ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3264,102,"Qua nói_chuyện thấy Dũng ăn_nói lễ_độ , lại biết cư_xử nên ông Bảo rất quý ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3265,102,"Dũng nói rằng mình chưa có vợ , ông Bảo_lại càng yên_tâm để Dũng tìm_hiểu con_gái mình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3266,102,"Thời_gian dần trôi , tình_cảm ngày_càng mặn_nồng đến nỗi Dũng thường_xuyên lên Tuyên_Quang_thăm và ngủ_lại nhà_Hằng ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3267,102,"Nhiều lần Dũng vắng nhà như_vậy khiến người_vợ nảy_sinh ngờ_vực ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3268,102,"Nhưng mỗi_lần chị tra_hỏi chồng đều được nghe những lý_do thị_trường đang có_nhiều người giành_giật , không chăm lo thì không_được nên cô chỉ biết_nói_lại với bố_chồng để cùng thăm_dò thực hư ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3269,102,"Chung quan_điểm với con_dâu , bố Dũng lâu_nay cũng nhận_thấy sự_khác_thường ở đứa con_trai ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3270,102,"Qua một_số mối quan_hệ cũ trong giới làm_ăn , ông biết_được Dũng có ý khác ở Tuyên_Quang ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3271,102,"Sau nhiều lần gọi riêng Dũng tâm_sự cha_con , ông khuyên Dũng nên biết suy_nghĩ trước_sau để tránh làm_tan nát hạnh_phúc gia_đình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3272,102,"Tuy nhiên , Dũng vâng_dạ rồi đâu lại vào đấy",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3273,102,"Cuối tháng 31998 , Dũng nói đi_ra Quảng_Ninh mua_hàng nhưng bố Dũng biết_chắc là Dũng đi Tuyên_Quang để đến với người_tình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3274,102,"Ngày 1/4/1998 , bố Dũng cùng con_dâu lên tận nhà của chị_Hằng để tìm Dũng ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3275,102,"Thấy vợ và bố mình lặn lội lên tận Tuyên_Quang để gặp mình , Dũng biết mọi chuyện đã vỡ_lở ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3276,102,"Bản_thân chị Hằng cũng vô_cùng bất_ngờ khi đối_diện với người phụ_nữ tự giới_thiệu mình là vợ Dũng , khiến bao niềm_tin chị đặt ở ý_trung_nhân bỗng tan_vỡ ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3277,102,"Về phía ông Bảo , dù hết_sức bất_ngờ trước động_thái này nhưng ông vẫn giữ bình_tĩnh mời bố Dũng vào nhà nói_chuyện ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3278,102,"Khi hai người_cha bắt_tay nhau , ông Bảo nói chắc_nịch  Tôi biết sẽ phải làm_gì để chúng_nó hiểu_ra ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3279,102,"Sau đó , thấy Dũng thi_thoảng vẫn xuất_hiện tại Tuyên_Quang , đoán_chắc Dũng đến tìm Hằng nên ông Bảo_thường mắng_chửi Dũng thậm_tệ , cấm cửa con gái không cho hai người gặp_nhau ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3280,102,"Tuy_nhiên , Hằng đã yêu Dũng hết_lòng ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3281,102,"Cô gái này không_thể nào ngăn được sức_mạnh của con_tim nên tìm mọi cách để gặp được người yêu , dù cô_biết Dũng đã lừa_dối mình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3282,102,"Dũng và Hằng thường hẹn nhau ở nhà bà Đặng_Thị_Doanh ( là mẹ_đẻ của chị_Hằng nhưng đã ly_hôn với ông Bảo ) làm chốn hẹn hò tình_ái suốt nhiều tháng trời",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3283,102,"Không làm_sao giúp chồng tỉnh_ngộ để quay_lại với cuộc sống vợ chồng trước_đây , vợ Dũng đau_đớn ôm_con vào_Nam sống với ông_bà_ngoại ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3284,102,"Biết chuyện , lại được nhiều người khuyên_can hết_lời , Dũng như chợt hiểu_ra lỗi lầm của mình nên vội_vàng bắt xe vào tìm vợ_con ngay sau_đó ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3285,102,"Tuy_nhiên , chẳng hiểu ma xui quỷ khiến thế_nào , vào với vợ_con được một thời_gian , khi vợ đồng_ý bồng con quay_lại với Dũng thì gã lại tự_ý bắt xe ra Bắc một_mình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3286,102,"Dũng không thể nào quên được hình_bóng của nhân_tình , trong đầu Dũng lúc_này đã quyết bỏ_lại tất cả để chung_sống với Hằng",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3287,102,"Sau này khi hối_lỗi , Dũng từng tâm_sự_rằng  Tôi yêu cô ấy thật lòng và chưa_bao_giờ thấy hạnh_phúc như_vậy khi ở bên người_người khác ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3288,102,"Bản thân tôi cũng đã đầu_tư cho cô_ấy một khoản_tiền lớn , lại xin_việc cho Hằng nên tôi không_thể nào bỏ_rơi cô_ấy được ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3289,102,"Dũng biết_việc ông Bảo thường_xuyên đánh đập , quát_tháo việc Hằng yêu mình nên đâm_ra thù_tức , càng nuôi ý_chí sẽ chung sống với Hằng như vợ_chồng , công_khai trước_mắt ông Bảo cho_bõ tức ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3290,102,"Một_lần , ông Bảo tìm đến tận nơi chửi_mắng thậm_tệ hai người , Dũng tức_giận nảy_sinh ý định sẽ giết ông Bảo để từ_nay không_còn ai có_thể ngăn_cản chuyện yêu_đương của mình nữa",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3291,102,"Ngày 28/5/1998 , Dũng bắt xe từ Thị_xã Sơn_Tây đi Tuyên Quang ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3292,102,"Khi đi , Dũng mang theo một chiếc búa đinh được gói gọn trong một túi nilông màu_trắng bọc giấy_trắng phía ngoài cẩn_thận ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3293,102,"Đến nơi , Dũng gọi_điện hẹn gặp Hằng ở một cây_xăng gần_nhà ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3294,102,"Khoảng 20h cùng ngày , Dũng đi xe_ôm đến_chỗ hẹn gặp Hằng nhưng thấy Hằng chưa đến nên Dũng liền bảo lái_xe_ôm chở mình về phía nhà ông Bảo ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3295,102,"Lúc_này , trời bắt_đầu nổi_cơn mưa",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3296,102,"Đến nơi , thấy nhà ông Bảo vẫn còn sáng đèn , Dũng liền bảo lái xe chờ mình còn Dũng một_mình đi_thẳng vào_nhà ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3297,102,"Dũng trèo qua bờ_rào , đi một vòng ra phía giếng_nước thì vô_tình đá phải một chiếc chậu để ở_đây gây_ra tiếng động , thấy vậy Dũng vội nép vào góc tường chờ_đợi ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3298,102,"Thấy có_tiếng xô chậu loảng xoảng , ông Bảo cầm đèn pin và một đoạn gậy đi_ra xem_xét ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3299,102,"Gần đến sân giếng , thấy có bóng_người lay_động chỗ bờ tường nên ông Bảo lớn tiếng  Thằng nào vào nhà tao làm_gì giờ_này  ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3300,102,"Nghe_thấy tiếng ông Bảo , Dũng kéo mũ che_kín mặt rồi lao vào đẩy_ngã ông Bảo_xuống ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3301,102,"Sau_đó , gã dùng chiếc búa đinh mang theo đập liên tiếp vào đầu nạn nhân",2,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3302,102,"Sự việc chỉ diễn_ra trong tích_tắc , lại bị những nhát đập chí mạng nên nạn_nhân không_thể nào hô_hoán ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3303,102,"Dũng gây_án xong chạy vội ra phía xe ôm yêu_cầu anh này chở ngược_lại bưu_điện huyện Yên_Sơn ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3304,102,"Tại đây , Dũng gọi điện thoại cho Hằng ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3305,102,"Trong câu_chuyện kéo_dài hơn 5 phút , Dũng cho Hằng biết mình đang gọi_điện từ Thị_xã Sơn_Tây ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3306,102,"Ngày_mai ( tức 2951998 ) Dũng mới có thể lên gặp Hằng và đưa tiền chi_tiêu tháng_này cho cô được ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3307,102,"Cuộc điện_thoại đó của Dũng nhằm mục_đích tạo bằng_chứng ngoại_phạm cho_mình ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3308,102,"Sáng_sớm ngày 2951998 , Dũng về đến Thị_xã Sơn_Tây , bỏ_lại mũ , áo và đôi_giày gây_án đêm_hôm trước ở nhà một người_quen ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3309,102,"Sau_khi tắm_rửa và ăn_uống xong , Dũng lại bắt xe đi quay ngược lên Tuyên_Quang để kịp hẹn với Hằng , như chưa có chuyện gì xảy_ra ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3310,102,"    Về phía ông Bảo , sau_khi nghe_tiếng quát_tháo ở_nhà ông , hàng_xóm vội chạy qua nhà thì thấy ông này nằm gục bên vũng_máu nên mọi_người vội đưa đi cấp_cứu nhưng nạn_nhân đã không qua_khỏi ",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3311,102,"Chiều ngày 2951998 , Dũng đến Tuyên Quang nghe_tin ông Bảo_mất đã mua hoa_quả và vào làm_lễ phúng_viếng , động viên chị_Hằng ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3312,102,"Trước_khi bỏ_đi , Dũng còn để_lại cho Hằng ít tiền_tiêu_vặt ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3313,102,"Khi y vừa rời Tuyên_Quang sang Thái_Nguyên thì bị lực_lượng Cảnh_sát hình sự tỉnhTuyên Quang_bắt giữ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3314,102,"Về việc bắt_giữ Dũng rất nhanh_chóng và kịp_thời của Công an tỉnh Tuyên_Quang có một phần công lớn của quần_chúng nhân_dân ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3315,102,"Trước thông tin có một bóng_người áo đen , đội mũ_lưỡi_trai nhanh_chóng rời_khỏi hiện_trường vụ án đã được các trinh_sát hình sự Công_an tỉnh Tuyên_Quang_đặc_biệt lưu_ý ",0,1,NULL,NULL,NULL,NULL,NULL,1,NULL
3316,102,"Qua xác định các đối_tượng tình_nghi và các mối quan_hệ của ông Bảo , các trinh sát hoàn toàn khẳng_định đây là một vụ_án giết_người vì động_cơ khác chứ không phải cướp tài sản",1,1,NULL,NULL,NULL,NULL,NULL,1,NULL
